1;0.61
2;0.71
3;0.26
4;0.56
5;0.69
6;0.77
7;0.36
8;0.18
9;0.69
10;0.26
11;0.03
12;0.32
13;0.25
14;0.46
15;0.93
16;0.8
17;0.19
18;0.27
19;0.96
20;0.3
21;0.58
22;0.32
23;0.35
24;0.13
25;0.69
26;0.27
27;0.38
28;0.19
29;0.88
30;0.92
31;0.25
32;0.84
33;0.7
34;0.25
35;0.02
36;0.08
37;0.27
38;0.23
39;0.53
40;0.68
41;0.87
42;0.49
43;0.88
44;0.05
45;0.73
46;0.04
47;0.13
48;0.31
49;0.36
50;0.15
51;0.42
52;0.23
53;0.11
54;0.27
55;0.58
56;0.71
57;0.38
58;0.28
59;0
60;0.26
61;0.69
62;0.24
63;0.39
64;0.29
65;0.01
66;0.22
67;0.47
68;0.31
69;0.61
70;0.46
71;0.89
72;0.27
73;0.96
74;0.27
75;0.1
76;0.03
77;0.87
78;0.84
79;0.11
80;0.82
81;0.34
82;0.93
83;0.88
84;0.54
85;0.14
86;0.7
87;0.67
88;0.33
89;0.6
90;0.33
91;0.58
92;0.41
93;0.37
94;0.54
95;0.27
96;0.49
97;0.53
98;0
99;0.1
100;0.47
101;0.78
102;0.29
103;0
104;0.65
105;0.89
106;0.74
107;0.84
108;0.22
109;0.69
110;0.52
111;0.44
112;0.24
113;0.47
114;0.06
115;0.16
116;0.83
117;0.02
118;0.32
119;0.22
120;0.87
121;0.98
122;0.4
123;0.36
124;0.52
125;0.43
126;0.11
127;0.92
128;0.6
129;0.67
130;0.62
131;0.49
132;0.57
133;0.08
134;0.34
135;0.52
136;0.25
137;0.42
138;0.19
139;0.24
140;0.37
141;0.6
142;1
143;0.01
144;0.16
145;0.45
146;0.19
147;0.14
148;0.51
149;0.94
150;0.91
151;0.8
152;0.72
153;0.51
154;0.73
155;0.65
156;0.72
157;0.73
158;0
159;0.05
160;0.47
161;0.84
162;0.93
163;0.71
164;0.22
165;0.3
166;0.64
167;0.52
168;0.79
169;0.76
170;0.42
171;0.72
172;0.3
173;0.85
174;0.89
175;0.23
176;0.98
177;0.64
178;0.21
179;0.37
180;0.06
181;0.88
182;0.08
183;0.88
184;0.07
185;0.96
186;0.07
187;0.75
188;0.18
189;0.39
190;0.31
191;0.32
192;0.66
193;0.57
194;0.09
195;0.23
196;0.46
197;0.02
198;0.83
199;0.71
200;0.5
201;1
202;0.52
203;0.47
204;0.95
205;0.1
206;0.22
207;0.34
208;0.28
209;0.39
210;0.14
211;0.72
212;0.11
213;0.62
214;0.01
215;0.36
216;0.86
217;0.45
218;0.63
219;0.9
220;0.6
221;0.94
222;0.36
223;0.51
224;0.22
225;0.48
226;0.36
227;0.96
228;0.15
229;0.57
230;0.27
231;0.51
232;0.47
233;0.48
234;0.57
235;0.89
236;0.26
237;0.15
238;0.6
239;0.22
240;0.8
241;0.85
242;0.29
243;0.4
244;0.76
245;0.23
246;0.63
247;0.31
248;0.56
249;0.17
250;0.91
251;0.51
252;0.99
253;0.68
254;0.36
255;0.53
256;0.26
257;0.84
258;0.29
259;0.06
260;0.87
261;0.15
262;0.75
263;0.96
264;0.76
265;0.11
266;0.45
267;0.22
268;0.72
269;0.45
270;0.37
271;0.07
272;0.82
273;0.53
274;0.6
275;0.86
276;0.93
277;0.7
278;0.44
279;0.24
280;0.73
281;0.54
282;0.58
283;0.81
284;0.88
285;0.47
286;0
287;0.11
288;0.57
289;0.26
290;0.54
291;0.92
292;0.63
293;0.07
294;0.12
295;0.59
296;0.7
297;0.79
298;0.39
299;0.22
300;0.45
301;0.19
302;0.08
303;0.97
304;0.54
305;0.1
306;0.89
307;0.98
308;0.23
309;0.72
310;0.11
311;0.87
312;0.2
313;0
314;0.57
315;0.02
316;0.3
317;0.37
318;0.55
319;0.8
320;0.08
321;0.03
322;0.85
323;0.69
324;0.02
325;0.44
326;0.99
327;0.99
328;0.42
329;0.69
330;0.31
331;0.91
332;0.61
333;0.61
334;0.33
335;0
336;0.6
337;0.56
338;0.66
339;0.3
340;0.92
341;0.9
342;0.21
343;0.53
344;0.26
345;0.52
346;0.96
347;0.13
348;0.74
349;0.26
350;0.26
351;0.13
352;0.73
353;0.81
354;0.46
355;0.21
356;0.18
357;0.63
358;0.59
359;0.94
360;0.39
361;0.74
362;0.12
363;0.84
364;0.99
365;0.44
366;0.24
367;0.32
368;0.56
369;0.44
370;0.39
371;0.68
372;0
373;0.73
374;0.5
375;0.51
376;0.81
377;0.73
378;0.12
379;0.5
380;0.07
381;0.75
382;0.11
383;0.19
384;0.02
385;0.75
386;0.66
387;0.69
388;0.91
389;0.32
390;0.12
391;0.99
392;0.24
393;0.35
394;0.3
395;0.39
396;0.33
397;0.55
398;0.24
399;0.26
400;0.44
401;0.96
402;0.8
403;0.81
404;0.14
405;0.42
406;0.08
407;0.74
408;0.9
409;0.4
410;0.89
411;0.19
412;0.64
413;0.78
414;0.24
415;0.1
416;0.92
417;0.29
418;0.59
419;0.01
420;0.79
421;0.8
422;0.87
