1;0.54
2;0.25
3;0.13
4;0.67
5;0.71
6;0.73
7;0.12
8;0.06
9;0.27
10;0.58
11;0.13
12;0.53
13;0
14;0.72
15;0.05
16;0.67
17;0.9
18;0.47
19;1
20;0.03
21;0.59
22;0.26
23;0.36
24;0.17
25;0.71
26;0.54
27;0.27
28;0.12
29;0.66
30;0.17
31;0.15
32;0.39
33;0.53
34;0.97
35;0.77
36;0.68
37;0.23
38;0.3
39;0.68
40;0.86
41;0.06
42;0.59
43;0.75
44;0.56
45;0.28
46;0.89
47;0.76
48;0.19
49;0.08
50;0.71
51;0.8
52;0.37
53;0.2
54;0.86
55;0.68
56;0.88
57;0.89
58;0.62
59;0.65
60;0.45
61;1
62;0.39
63;0.16
64;0.23
65;0.46
66;0.89
67;0.65
68;0.75
69;0.34
70;0.33
71;0.4
72;0.69
73;0.76
74;0.9
75;0.96
76;0.89
77;0.97
78;0.36
79;0.72
80;0.06
81;0.9
82;0.45
83;0.15
84;0.37
85;0.1
86;0.65
87;0.37
88;0.78
89;0.15
90;0.16
91;0.81
92;0.72
93;0.02
94;0.28
95;0.24
96;0.31
97;0.24
98;0.34
99;0.7
100;0.54
101;0.77
102;0.64
103;0.25
104;0.9
105;0.33
106;0.26
107;0.77
108;0.16
109;0.2
110;0.45
111;0.8
112;0.77
113;0.12
114;0.77
115;0.83
116;0.89
117;0.21
118;0.08
119;0.7
120;0.42
121;0.41
122;0.05
123;0.31
124;0.6
125;0.98
126;0
127;0.43
128;0.52
129;0.63
130;0.75
131;0.01
132;0.84
133;0.97
134;0.72
135;0.74
136;0.32
137;0.3
138;0.87
139;0.6
140;0.34
141;0.9
142;0.77
143;0.19
144;0.46
145;0.57
146;0.27
147;0.72
148;0.57
149;0.83
150;0.81
151;0.2
152;0.53
153;0.05
154;0.29
155;0.3
156;0.09
157;0.15
158;0.77
159;0.31
160;0.71
161;0.38
162;1
163;0.5
164;0.46
165;0.02
166;0.46
167;0.59
168;0.18
169;0.93
170;0.26
171;0.45
172;0.46
173;0.18
174;0.05
175;0.67
176;0.01
177;0.27
178;0.63
179;0.27
180;0.14
181;0.62
182;0.37
183;0.6
184;0.74
185;0.9
186;0.59
187;0.52
188;0.09
189;0.06
190;0.92
191;0.49
192;0.2
193;0.33
194;0.66
195;0.48
196;0.46
197;0.93
198;0.16
199;0.71
200;0.25
201;0.73
202;0.56
203;0.35
204;0.13
205;0.15
206;0.56
207;0.84
208;0.85
209;0.62
210;0.32
211;0.14
212;0.06
213;0.58
214;0.9
215;0.33
216;0.06
217;0.99
218;0.92
219;0.84
220;0.81
221;0.21
222;0.45
223;0
224;0.16
225;0.67
226;0.12
227;0.23
228;0.48
229;0.21
230;0.67
231;0.11
232;0.58
233;0.84
234;0.56
235;0.44
236;0.44
237;0.03
238;0.78
239;0.09
240;0.31
241;0.21
242;0.88
243;0.09
244;0.29
245;0.04
246;0.81
247;0.92
248;0.34
249;0.4
250;0.71
251;0.09
252;0.16
253;0.12
254;0.47
255;0.29
256;0.93
257;0.21
258;0.7
259;0.69
260;0.61
261;0.28
262;0.06
263;0.79
264;0.96
265;0.18
266;0.64
267;0.61
268;0.21
269;0.89
270;0.25
271;0.86
272;0.37
273;0.14
274;0.7
275;0.92
276;0.26
277;0.2
278;0.78
279;0.83
280;0.57
281;0.37
282;0.86
283;0.88
284;0.22
285;0.93
286;0.32
287;0.73
288;0.78
289;0.35
290;0.93
291;0.11
292;0.7
293;0.72
294;0.6
295;0.5
296;0.78
297;0.99
298;0.21
299;0.58
300;0.73
301;0.59
302;0.75
303;0.38
304;0.56
305;0.73
306;0.13
307;0.35
308;0
309;0.23
310;0.03
311;0.35
312;0.75
313;0.66
314;0.18
315;0.44
316;0.67
317;0.99
318;0.74
319;0.95
320;0.67
321;0.46
322;0.61
323;0.57
324;0.79
325;0.8
326;0.16
327;0.21
328;0.56
329;0.88
330;0.92
331;0.21
332;0.76
333;0.38
334;0.15
335;0.34
336;0.62
337;0.34
338;0.88
339;0.22
340;0.73
341;0.59
342;0.09
343;0.81
344;0.83
345;0.33
346;0.69
347;0.29
348;1
349;0.31
350;0.49
351;0.38
352;0.53
353;0.23
354;0.09
355;0.11
356;0.04
357;0.74
358;0.55
359;0.27
360;0.71
361;0.65
362;0.72
363;0.33
364;0.41
365;0.37
366;0.48
367;0.8
