1;0.05
2;0.48
3;0.3
4;0.15
5;0.01
6;0.03
7;0
8;0.28
9;0.02
10;0.39
11;0.01
12;0
13;0.02
14;0.09
15;0
16;0.05
17;0.02
18;0.02
19;0.02
20;0.52
21;0.04
22;0.05
23;0
24;0.17
25;0.04
26;0
27;0
28;0.34
29;0.02
30;0.04
31;0.27
32;0.02
33;0.65
34;0.86
35;0.29
36;0.05
37;0
38;0.07
39;0.02
40;0.98
41;0.03
42;0.51
43;0.01
44;0.19
45;0.27
46;0
47;0.12
48;0.08
49;0.04
50;0.28
51;0.01
52;0
53;0.57
54;0.62
55;0.57
56;0.01
57;0.7
58;0
59;0.05
60;0.01
61;0
62;0.94
63;0.07
64;0.02
65;0.04
66;0.02
67;0
68;0.01
69;0.08
70;0
71;0.11
72;0.04
73;0.03
74;0.92
75;0.3
76;0.02
77;0.31
78;0.01
79;0.02
80;0.2
81;0.2
82;0.18
83;0.05
84;0
85;0.01
86;0.13
87;0.03
88;0.02
89;0.37
90;0.06
91;0.01
92;0.03
93;0.03
94;0.16
95;0.07
96;0.01
97;0.03
98;0.05
99;0.05
100;0.02
101;0
102;0.34
103;0.02
104;0.02
105;0.01
106;0
107;0.27
108;0.03
109;0.04
110;0.09
111;0
112;0.02
113;0.04
114;0.07
115;0.02
116;0.05
117;0.02
118;0.13
119;0.02
120;0.42
121;0
122;0.09
123;0
124;0.36
125;0.46
126;0.74
127;0
128;0.26
129;0.63
130;0.09
131;0.39
132;0.18
133;0.99
134;0.07
135;0.36
136;0
137;0
138;0.01
139;0
140;0.08
141;0.12
142;0.03
143;0.08
144;0.01
145;0
146;0.68
147;0.15
148;0.06
149;0.07
150;0.05
151;0.01
152;0.01
153;0.07
154;0.15
155;0
156;0
157;0.01
158;0.01
159;0.46
160;0.03
161;0.33
162;0.21
163;0.02
164;0.09
165;0
166;0.01
167;0.01
168;0.2
169;0.01
170;0.56
171;0.3
172;0.08
173;0.02
174;0.14
175;0.02
176;0.19
177;0.29
178;0.35
179;0.44
180;0.06
181;0.02
182;0.24
183;0.01
184;0
185;0.01
186;0.23
187;0.02
188;0.72
189;0.63
190;0.62
191;0.02
192;0.03
193;0.89
194;0.08
195;0.03
196;0.02
197;0
198;0.02
199;0.43
200;0.07
201;0.1
202;0.04
203;0.01
204;0.87
205;0.02
206;0.01
207;0
208;0.06
209;0.95
210;0.21
211;0
212;0.08
213;0.04
214;0.02
215;0.01
216;0.02
217;0.03
218;0.03
219;0
220;0.68
221;0.01
222;0.07
223;0.14
224;0.01
225;0.02
226;0.06
227;0.15
228;0
229;0.06
230;0.46
231;0.18
232;0
233;0.09
234;0.06
235;0.12
236;0
237;0.05
238;0.4
239;0.05
240;0.18
241;0
242;0.05
243;0.11
244;0.01
245;0
246;0.23
247;0.17
248;0.04
249;0
250;0
251;0.07
252;0
253;0.01
254;0.71
255;0.91
256;0.12
257;0.99
258;0.41
259;0.01
260;0.01
261;0.02
262;0.21
263;0.04
264;0
265;0.01
266;0.55
267;0.05
268;0
269;0.82
270;0
271;0.21
272;0.14
273;0.27
274;0.14
275;0.98
276;0.03
277;0.15
278;0.15
279;0
280;0.08
281;0.11
282;0
283;0.13
284;0.06
285;0
286;0.11
287;0.02
288;0.03
289;0.5
290;0.13
291;0.01
292;0.03
293;0
294;0.71
295;0.02
296;0.9
297;0
298;0.56
299;0.27
300;0.17
301;0.61
302;0
303;0.17
304;0
305;0.1
306;0.07
307;0.1
308;0.34
309;0
310;0.4
311;0.04
312;0.02
313;0.38
314;0
315;0.01
316;0.02
317;0.09
318;0.58
319;0.06
320;0.41
321;0.43
322;0.01
323;0.06
324;0.01
325;0.01
326;0.93
327;0.01
328;0.23
329;0.03
330;0.24
331;0.08
332;0.44
333;0.22
334;0.07
335;0
336;0
337;0.01
338;0.02
339;0.19
340;0.01
341;0
342;0.03
343;0.01
344;0
345;0.01
346;0.13
347;0
348;0.25
349;0.07
350;0.52
351;0
352;0.01
353;0.34
354;0.1
355;0.4
356;0.01
357;0.1
358;0.2
359;0.01
360;0.09
361;0.05
362;0.09
363;0.11
364;0.09
365;0.03
366;0.32
367;0
368;0.02
369;0.05
370;0.21
371;0
372;0.05
373;0.01
374;0.06
375;0
376;0.05
377;0.03
378;0.01
379;0.12
380;0
381;0.01
382;0.01
383;0.01
384;0.07
385;0.1
386;0.73
387;0.14
388;0.02
389;0.06
390;0.12
391;0.29
392;0.02
393;0.03
394;0.02
395;0.01
396;0.04
397;0.14
398;0.07
399;0.66
400;0.07
401;0.84
402;0.13
403;0.22
404;0.4
405;0.01
406;0.05
407;0
408;0.04
409;0.03
410;0.03
411;0.3
412;0.03
413;0.07
414;0.05
415;0.03
416;0.18
417;0.09
418;0.87
419;0.02
420;0.07
421;0
422;0.6
423;0.23
424;0.93
425;0.01
426;0.04
427;0.02
428;0.01
429;0
430;0.04
431;0.12
432;0
433;0.04
434;0.03
435;0.02
436;0.01
437;0
438;0.34
439;0
440;0.34
441;0.01
442;0
443;0.01
444;0.77
445;0
446;0.01
447;0.47
448;0.08
449;0.35
450;0
451;0
452;0.03
453;0.02
454;0
455;0.02
456;0.04
457;0.17
458;0.04
459;0.45
460;0
461;0.1
462;0.24
463;0
464;0.02
465;0.01
466;0.48
467;0.03
468;0.34
469;0
470;0.03
471;0.02
472;0.01
473;0
474;0.05
475;0.19
476;0.01
477;0.09
478;0
479;0.02
480;0.06
481;0
482;0.02
483;0.05
484;0.26
485;0.03
486;0.16
487;0.34
488;0.01
489;0.02
490;0
491;0.01
492;0
493;0.02
494;0.02
495;0.01
496;0.02
497;0.3
498;0.55
499;0.05
500;0.06
501;0
502;0
503;0
504;0.08
