1;0.81
2;0.43
3;0.46
4;0.03
5;0.87
6;0.11
7;0
8;0.17
9;0.31
10;0.01
11;0.23
12;0.01
13;0.39
14;0.03
15;0.29
16;0.02
17;0.83
18;0.47
19;0.13
20;0.62
21;0.36
22;0.14
23;0.38
24;0
25;0.08
26;0.05
27;0.07
28;0.1
29;0.97
30;0.07
31;0.04
32;0.25
33;0.03
34;0.03
35;0
36;0.05
37;0.18
38;0
39;0.05
40;0.37
41;0.11
42;0.17
43;0.49
44;0.02
45;0.05
46;0
47;0.39
48;0.05
49;0.45
50;0.07
51;0.13
52;0.01
53;0.02
54;0
55;0.03
56;0.06
57;0.13
58;0.56
59;0
60;0.15
61;0.18
62;0.03
63;0.02
64;0.01
65;0.05
66;0.05
67;0.36
68;0.91
69;0.84
70;0.03
71;0.9
72;0
73;0.36
74;0
75;0
76;0
77;0.01
78;0.41
79;0.02
80;0.57
81;0.04
82;0.89
83;0.52
84;0.05
85;0.19
86;0
87;0.01
88;0.04
89;0.92
90;0.06
91;0.11
92;0.01
93;0.48
94;0.08
95;0.03
96;0.17
97;0.05
98;0.24
99;0
100;0
101;0.28
102;0.16
103;0
104;0.23
105;0.53
106;0.02
107;0.21
108;0.2
109;0.12
110;0.47
111;0.82
112;0
113;0.75
114;0.01
115;0.04
116;0.01
117;0.18
118;0.02
119;0.4
120;0.94
121;0.35
122;0.14
123;0
124;0.3
125;0.71
126;0.02
127;0.31
128;0.01
129;0.23
130;0.1
131;0.01
132;0.27
133;0.1
134;0.02
135;0.01
136;0
137;0.04
138;0.01
139;0.03
140;0
141;0.3
142;0.2
143;0.01
144;0.02
145;0
146;0.13
147;0
148;0.07
149;0.67
150;0.07
151;0.42
152;0.43
153;0.19
154;0.33
155;0.08
156;0.05
157;0.09
158;0.05
159;0.01
160;0.81
161;0.19
162;0.01
163;0
164;0.02
165;0
166;0.04
167;0.04
168;0.07
169;0.1
170;0.14
171;0.39
172;0.09
173;0.03
174;0.58
175;0.01
176;0.21
177;0.04
178;0.11
179;0.01
180;0.02
181;0.63
182;0.11
183;0.16
184;0.24
185;0.07
186;0.01
187;0.17
188;0.72
189;0.69
190;0.85
191;0.01
192;0.05
193;0.01
194;0
195;0.98
196;0
197;0.24
198;0.65
