1;0.38
2;0.29
3;0.42
4;0.01
5;0.62
6;0.12
7;0.04
8;0.48
9;0.17
10;0.37
11;0.84
12;0.33
13;0.7
14;0.02
15;0.51
16;0.68
17;0.75
18;0.04
19;0.5
20;0.37
21;0.36
22;0
23;0.29
24;0.78
25;0.05
26;0.37
27;0.09
28;0.9
29;0.22
30;0.31
31;0.36
32;0.39
33;0.55
34;0.28
35;0.35
36;0.74
37;0.13
38;0.62
39;0.56
40;0.02
41;0.71
42;0.07
43;0.06
44;0.43
45;0.25
46;0.91
47;0.14
48;0.01
49;0.24
50;0.12
51;0.65
52;0.56
53;0
54;0.43
55;0.31
56;0.17
57;0.13
58;0.48
59;0.03
60;0.17
61;0.2
62;0.61
63;0.03
64;0.22
65;0.09
66;1
67;0.8
68;0.04
69;0.2
70;0.41
71;0.72
72;0.09
73;0.9
74;0.32
75;0.08
76;0.53
77;0.47
78;0.51
79;0.11
80;0.7
81;0.1
82;0.72
83;0.46
84;0.36
85;0
86;0.3
87;0.03
88;0.29
89;0.43
90;0.15
91;0.48
92;0.25
93;0.05
94;0.06
95;0.47
96;0.7
97;0.68
98;0.4
99;0.66
100;0.25
101;0.37
102;0.33
103;0
104;0.48
105;0.08
106;0.86
107;0.16
108;0.04
109;0.72
110;0.21
111;0.03
112;0.46
113;0.04
114;0.01
115;0.29
116;0.07
117;0.49
118;0.83
119;0.01
120;0.34
121;0.64
122;0.77
123;0.01
124;0.8
125;0.02
126;0.92
127;0.59
128;0.64
129;0.06
130;0.1
131;0.1
132;0.02
133;0.18
134;0.54
135;0.1
136;0.61
137;0.03
138;0.06
139;0.77
140;0.68
141;0.11
142;0.15
143;0.48
144;0.68
145;0.11
146;0.17
147;0.43
148;0.38
149;0.9
150;0
151;0.5
152;0.49
153;0.49
154;0.19
155;0.65
156;0.14
157;0.61
158;0.23
159;0.19
160;0.58
161;0.02
162;0.72
163;0.52
164;0.59
165;0.05
166;0.41
167;0.18
168;0.05
169;0.45
170;0.47
171;0.69
172;0.82
173;0.45
174;0.39
175;0.71
176;0.21
177;0.21
178;0.11
179;0.59
180;0.52
181;0.85
182;0.54
183;0.07
184;0.6
185;0.47
186;0.49
187;0.27
188;0.3
189;0.74
190;0.01
191;0.47
192;0.04
193;0.71
194;0.6
195;0.22
196;0.17
197;0.34
198;0.22
199;0.76
200;0.6
201;0.27
202;0.41
203;0.05
204;0.14
205;0.66
206;0.01
207;0.34
208;0.95
209;0.52
210;0.56
211;0.53
212;0.91
213;0.85
214;0.3
215;0.67
216;0.1
217;0.38
218;0.79
219;0.72
220;0.25
221;0.14
222;0.71
223;0.13
224;0.48
225;0.29
226;0.61
227;0.09
228;0.34
229;0.23
230;0.19
231;0.36
232;0.12
233;0.18
234;0.29
235;0.2
236;0.82
237;0.26
238;0.13
239;0.03
240;0.31
241;0.12
242;0.21
243;0.67
244;0.59
245;0.35
246;0.63
247;0
248;0.29
249;0.15
250;0.2
251;0.64
252;0.28
253;0.39
254;0.24
255;0.45
256;0.2
257;0.19
258;0.62
259;0.76
260;0.14
261;0.45
262;0.54
263;0.79
264;0.46
265;0.54
266;0.43
267;0.72
268;0.01
269;0.14
270;0.73
271;0.82
272;0.62
273;0.02
274;0.32
275;0.68
276;0.32
277;0.21
278;0.25
279;0.24
280;0
281;0.24
282;0.75
283;0.49
284;0.83
285;0.75
286;0.09
287;0.03
288;0.41
289;0.48
290;0.68
291;0.01
292;0.03
293;0.2
294;0.49
295;0.58
296;0.37
297;0.11
298;0.16
299;0.52
300;0.76
301;0.39
302;0.11
303;0.18
304;0.68
305;0.03
306;0.57
307;0.67
308;0.71
309;0.78
310;0.66
311;0.64
312;0.16
313;0.26
314;0.25
315;0.62
316;0.03
317;0.82
318;0.24
319;0.66
320;0.26
321;0.12
322;0.43
323;0.09
324;0.02
325;0.45
326;0.02
327;0.52
328;0.34
329;0.29
330;0.31
331;0.7
332;0.56
333;0.75
334;0.53
335;0.42
336;0.47
337;0.21
338;0.13
339;0.35
340;0.75
341;0
342;0.72
343;0.11
344;0.05
345;0.66
346;0.36
347;0.86
348;0.44
349;0
350;0.03
351;0.31
352;0.28
353;0.52
354;0.05
355;0.24
356;0.92
357;0.73
358;0.85
359;0.26
360;0.43
361;0.4
362;0.28
363;0.14
364;0.37
365;0.14
366;0.15
367;0.14
368;0.03
369;0.78
370;0.38
371;0.97
372;0.4
373;0.19
374;0.21
375;0.3
376;0.6
377;0.85
378;0.13
379;0.51
380;0.04
381;0.46
