1;3.991;0.453;407.818999999989;2531.805;125.418;-6336.0873561985;-6657.67933499589;6.40574422072091;8.93235753467915;303.918989530178;219.968097947346;14375.9172715514;14548.4800708903;643.18395759478;0.000999000999000999;185;185
2;3.721;0.451;406.637000000017;2344.119;118.48;-6205.32254702632;-6445.19103401111;6.21742575649314;8.00514186485682;300.392441805697;236.853181470442;14090.5029210169;14214.9149635332;479.736973969579;0.000999000999000999;180;180
3;3.8;0.423;406.733999999997;2313.943;115.422;-6224.96526950544;-6545.33964808294;6.33562547964731;8.86507912458089;297.117636121968;211.423397811258;14109.8150702628;14271.8223348361;640.748757154999;0.000999000999000999;178;178
4;4.021;0.36;411.658999999985;2617.288;125.468;-6404.82537553306;-6678.84426718134;6.27226659424282;8.22261075403115;316.389990453077;244.682259197491;14585.8493678098;14731.3232998176;548.037783296559;0.000999000999000999;188;188
5;4.191;0.475;407.582999999984;2535.738;124.201;-6363.7628455071;-6737.17957798156;6.20687460376725;9.08219589962244;314.38915337299;215.13669420734;14489.1110430936;14679.8131137236;746.833464948915;0.000999000999000999;184;184
6;5.212;0.53;389.731;2279.188;111.114;-6405.03797964666;-6454.16936658859;7.56384069420557;7.8862215228371;245.453299773107;241.919653545911;14182.7025283891;14261.2044080348;98.2627738838491;0.873126873126873;180;180
7;3.811;0.446;407.77900000001;2438.532;121.28;-6255.08298137431;-6542.47408972756;6.28646522432814;8.49631183807786;302.92985580487;225.709233676853;14208.3635270769;14350.2538716195;574.782216706499;0.000999000999000999;185;185
8;3.846;0.256;408.535000000003;2457.86;125.285;-6270.3581632055;-6639.80731162514;6.30198638122736;9.24282127133783;302.755797019116;206.479683873229;14234.6291945479;14434.8644878784;738.89829683929;0.000999000999000999;181;181
9;4.81;0.433;393.893000000011;2272.095;115.036;-6202.50634445773;-6609.0291659791;6.84122220634514;10.624398473521;268.757914571428;171.951586908731;13906.4621177387;14178.6872025946;813.045643042735;0.001998001998002;178;178
10;3.578;0.246;405.142999999982;2263.26;105.74;-6193.29590101833;-6406.7397356016;6.34168598354933;7.94542335562024;294.93639403407;239.749468169101;14035.9382602782;14154.2090121778;426.887669166548;0.000999000999000999;180;180
11;4.975;0.475;409.80799999999;2473.022;117.511;-6265.76102762926;-6525.18655816839;6.31866030312564;8.23242991930449;302.385878021564;236.084956450778;14225.0267112987;14372.5610954392;518.851061078269;0.000999000999000999;183;183
12;4.801;0.435;400.136999999988;2270.379;110.941;-6142.73542513058;-6534.43235117835;6.45174697182103;9.88085988218452;286.212518489964;185.748921710939;13885.2343069311;14107.0944018708;783.393852095542;0.000999000999000999;179;179
13;6.949;0.577;409.82699999999;2481.655;112.91;-6563.4821807849;-6792.09455459814;8.02321336350847;10.0659129326984;237.023163846536;190.38895425239;14454.4067480653;14650.4577543943;457.224747626482;0.297702297702298;183;183
14;5.782;0.553;401.563999999984;2397.253;116.308;-6333.65876177734;-6531.79597108757;6.31276495182317;7.71969387783147;307.632858899094;256.425333029303;14391.0460054086;14500.3944072735;396.274418620453;0.000999000999000999;184;184
15;5.561;0.519;411.551999999996;2576.082;122.989;-6347.4765889516;-6699.52808506631;6.33375672572854;9.05861529745695;308.610218783484;215.836519829335;14424.994346914;14609.0163151748;704.10299222942;0.000999000999000999;185;185
16;6.756;0.62;427.644;2519.896;118.777;-6391.30459292687;-6722.88169440782;6.6995664850901;9.44644351885442;287.452735179319;204.508914730129;14394.0434020158;14592.2219970481;663.154202961894;0.00999000999000999;185;185
17;5.537;0.472;408.630000000005;2405.978;111.152;-6442.44266529072;-6645.95392446925;6.35415702309764;7.73060923117356;315.257297646347;261.219680462469;14653.0391788836;14756.98601433;407.022518357062;0.000999000999000999;186;186
18;4.792;0.535;386.089999999997;2227.381;109.939;-6102.80327123542;-6519.68245686658;6.15425760376493;9.71476478770985;293.734540573584;185.26411130319;13843.2529545789;14072.2604886819;833.75837126232;0.000999000999000999;174;174
19;5.291;0.45;425.986000000004;2676.561;120.507;-6443.25850009107;-6836.21336800838;6.26754358764823;9.30756795250919;319.179995820014;215.517648175801;14677.5274279638;14881.7580234058;785.909735834633;0.000999000999000999;187;187
