1;0
2;0.01
3;0
4;0
5;0.05
6;0.03
7;0.02
8;0.22
9;0.03
10;0
11;0.01
12;0
13;0.15
14;0
15;0.05
16;0.05
17;0.02
18;0.03
19;0.03
20;0.01
21;0.42
22;0
23;0.52
24;0.01
25;0.04
26;0
27;0.07
28;0.22
29;0
30;0.18
31;0.11
32;0.14
33;0
34;0.08
35;0
36;0.01
37;0.18
38;0
39;0.03
40;0.34
41;0.18
42;0.01
43;0
44;0.03
45;0.01
46;0.03
47;0.12
48;0.02
49;0.13
50;0.4
51;0.16
52;0.01
53;0
54;0.01
55;0.02
56;0.06
57;0.03
58;0
59;0.01
60;0.41
61;0.06
62;0.01
63;0.05
64;0.02
65;0.08
66;0
67;0.01
68;0.48
69;0
70;0.01
71;0.01
72;0.01
73;0.07
74;0
75;0.02
76;0.01
77;0
78;0.01
79;0.04
80;0
81;0.13
82;0.01
83;0.05
84;0.02
85;0.02
86;0.03
87;0
88;0
89;0
90;0.03
91;0.06
92;0
93;0.76
94;0.03
95;0.01
96;0.15
97;0.05
98;0.03
99;0
100;0
101;0.04
102;0
103;0
104;0.02
105;0.02
106;0
107;0.02
108;0.02
109;0.15
110;0.02
111;0
112;0.01
113;0.06
114;0.13
115;0.04
116;0.06
117;0.01
118;0
119;0.01
120;0.13
121;0
122;0
123;0.09
124;0
125;0.23
126;0
127;0
128;0.01
129;0
130;0
131;0.05
132;0
133;0
134;0.01
135;0.07
136;0
137;0.02
138;0.01
139;0.08
140;0.01
141;0.1
142;0.16
143;0.11
144;0.02
145;0.03
146;0.03
147;0.24
148;0.03
149;0
150;0.01
151;0.02
152;0
153;0.02
154;0
155;0.06
156;0.03
157;0.03
158;0.13
159;0
160;0.14
161;0
162;0.15
163;0.01
164;0.59
165;0.03
166;0
167;0.09
168;0
169;0.16
170;0.08
171;0.01
172;0.17
173;0
174;0.26
175;0.25
176;0.21
177;0
178;0
179;0.15
180;0.01
181;0
182;0.12
183;0.02
184;0.02
185;0.01
186;0.1
187;0.31
188;0.03
189;0
190;0.01
191;0
192;0.01
193;0.01
194;0
195;0.5
196;0.12
197;0.02
198;0.01
199;0
200;0.06
201;0.02
202;0
203;0.07
204;0
205;0.01
206;0
207;0
208;0
209;0
210;0.01
211;0
212;0.05
213;0.08
214;0
215;0
216;0.12
217;0
218;0.13
219;0
220;0.03
221;0.03
222;0.02
223;0.66
224;0.01
225;0.03
226;0.09
227;0.01
228;0.01
229;0.18
230;0.01
231;0
232;0
233;0.07
234;0.65
235;0
236;0.08
237;0
238;0.48
239;0.02
240;0.04
241;0.01
242;0.12
243;0.01
244;0.03
245;0.02
246;0.73
247;0
248;0.29
249;0.01
250;0
251;0.04
252;0
253;0.12
254;0.02
255;0.05
256;0.32
257;0
258;0.02
259;0.26
260;0
261;0.02
262;0.21
263;0.06
264;0.02
265;0.14
266;0
267;0.06
268;0
269;0
270;0.01
271;0.27
272;0.05
273;0.02
274;0
275;0
276;0
277;0
278;0.01
279;0.01
280;0.04
281;0.01
282;0.08
283;0.09
284;0
285;0
286;0
287;0.04
288;0.03
289;0
290;0
291;0.08
292;0.1
293;0.04
294;0.01
295;0.27
296;0.01
297;0.05
298;0
299;0.14
300;0.06
301;0.05
302;0.19
303;0
304;0.32
305;0.38
306;0.04
307;0.46
308;0
309;0.03
310;0.52
311;0.09
312;0.08
313;0.09
314;0.04
315;0.02
316;0
317;0.02
318;0.02
319;0
320;0
321;0.13
322;0.52
323;0
324;0
325;0.05
326;0.27
327;0.13
328;0
329;0
330;0.08
331;0.27
332;0
333;0.02
334;0
335;0.38
336;0
337;0.02
338;0.01
339;0
340;0
341;0.01
342;0.03
343;0
344;0.1
345;0
346;0.04
347;0
348;0.38
349;0
350;0.01
351;0.12
352;0.08
353;0
354;0.02
355;0.01
356;0.14
357;0.01
358;0.08
359;0
360;0.01
361;0.05
362;0
363;0.02
364;0.02
365;0.06
366;0.08
367;0
368;0
369;0
370;0.01
371;0
372;0.06
373;0
374;0.16
375;0.02
376;0.01
377;0.03
378;0
379;0
380;0.03
381;0.26
382;0
383;0.04
384;0.02
385;0.01
386;0
387;0.48
388;0
389;0
390;0.4
391;0.02
392;0.03
393;0
394;0.01
395;0
396;0.01
397;0.05
398;0.04
399;0
400;0.17
401;0.02
402;0
403;0
404;0
405;0.24
406;0.01
407;0.04
408;0.01
409;0.03
410;0
411;0.06
412;0
413;0
414;0.07
415;0
416;0.21
417;0.01
418;0
419;0.03
420;0.08
421;0.19
422;0.1
423;0
424;0.13
425;0.01
426;0.06
427;0.11
428;0.01
429;0
430;0.01
431;0.01
432;0
433;0.17
434;0
435;0.03
436;0
437;0.47
438;0.01
439;0.03
440;0
441;0.01
442;0.01
443;0
444;0.02
445;0
446;0.11
447;0.02
448;0
449;0.02
450;0.1
451;0.13
452;0.51
453;0.14
454;0.08
455;0.15
456;0.12
457;0.01
458;0.07
459;0.02
460;0.05
461;0
462;0
463;0.01
464;0
465;0
466;0.04
467;0
468;0
469;0.02
470;0.02
471;0.1
472;0.36
473;0.02
474;0.06
475;0.05
476;0.12
477;0
478;0
479;0.05
480;0
481;0
482;0
483;0.01
484;0.13
485;0.01
486;0
487;0
488;0.01
489;0.1
490;0.03
491;0.03
492;0.02
493;0
494;0.06
495;0
496;0
497;0
498;0.02
499;0.03
500;0.01
501;0
502;0
503;0
504;0.01
505;0.01
506;0.09
507;0.02
508;0.01
509;0
510;0.07
511;0.11
512;0.02
513;0
514;0
515;0
516;0.32
517;0.49
518;0
519;0.01
520;0
521;0.04
522;0.13
523;0.03
524;0.01
525;0.05
526;0.2
527;0.27
528;0
529;0.02
530;0.01
531;0.02
532;0.04
533;0.01
534;0.03
535;0
536;0.01
537;0.33
538;0
539;0
540;0.03
541;0
542;0.01
543;0.15
544;0.07
545;0
546;0
547;0
548;0
549;0.13
550;0.03
551;0
552;0.02
553;0.02
554;0.06
555;0
556;0.04
557;0.02
558;0.06
559;0.02
560;0.02
561;0.22
562;0.03
563;0.02
564;0.01
565;0.02
566;0.34
567;0
568;0.07
569;0.01
570;0
571;0.06
572;0.09
573;0
574;0.06
575;0.06
576;0.01
577;0.12
578;0.11
579;0.34
580;0.04
581;0.08
582;0.01
583;0
584;0
585;0.32
586;0.2
587;0.01
588;0.01
589;0.01
590;0.04
591;0
592;0
593;0
594;0.03
595;0.02
596;0.07
597;0.13
598;0.01
599;0.19
600;0.1
601;0.08
602;0.04
603;0.06
604;0
605;0.11
606;0
607;0
608;0.03
609;0.02
610;0.04
611;0
612;0.06
613;0.01
614;0.07
615;0
616;0.51
617;0.01
618;0.01
619;0
620;0.01
621;0
622;0.02
623;0.1
624;0.03
625;0.04
626;0.05
627;0.02
628;0.44
629;0.01
630;0.11
631;0.02
632;0.27
633;0
634;0
635;0.01
636;0.04
637;0.01
638;0
639;0.03
640;0.3
641;0
642;0.07
643;0.06
644;0.17
645;0.01
646;0.12
647;0.04
648;0.02
649;0
650;0.09
651;0
652;0.09
653;0.07
654;0.39
655;0.06
656;0.01
657;0.01
658;0
659;0.11
660;0.06
661;0
662;0
663;0
664;0.01
665;0.14
666;0.01
667;0
668;0.01
669;0.04
670;0.02
671;0
672;0.07
673;0.43
674;0.03
675;0.13
676;0
677;0.2
678;0
679;0.02
680;0.3
681;0.01
682;0.52
683;0.01
684;0.01
685;0.01
686;0.02
687;0
688;0.27
689;0.11
690;0.02
691;0.17
692;0
693;0
694;0.16
695;0.01
696;0.01
697;0
698;0.01
699;0.02
700;0.01
701;0
702;0.2
703;0.02
704;0.02
705;0.22
706;0.11
707;0.02
708;0.24
709;0.04
710;0
711;0
712;0.2
713;0.02
714;0.53
715;0.04
716;0
717;0.03
718;0.02
719;0.04
720;0.4
721;0
722;0.02
723;0.03
724;0.09
725;0.25
726;0.02
727;0.02
728;0.09
729;0.62
730;0.56
731;0.01
732;0.2
733;0.1
734;0
735;0
736;0.02
737;0
738;0
739;0
740;0.03
741;0.39
742;0.02
743;0.42
744;0.1
745;0
746;0
747;0
748;0.01
749;0
750;0.14
751;0.53
752;0
753;0.04
754;0.44
755;0
756;0
757;0.04
758;0.02
759;0.05
760;0.06
761;0.07
762;0.1
763;0
764;0.02
765;0
766;0
767;0
768;0
769;0.01
770;0.01
771;0.02
772;0.03
773;0.02
774;0
775;0
776;0.01
777;0
778;0.05
779;0
780;0.06
781;0.05
782;0.1
783;0.08
784;0
785;0.05
786;0.02
787;0.09
788;0.01
789;0
790;0
791;0
792;0.16
793;0.06
794;0.04
795;0
796;0.01
797;0
798;0.03
799;0
800;0.21
801;0.12
802;0.52
803;0.02
804;0.04
805;0.01
806;0
807;0.13
808;0
809;0.01
810;0
811;0.05
812;0.01
813;0.09
814;0.1
815;0.47
816;0.01
817;0.05
818;0.03
819;0.1
820;0.01
821;0.08
822;0.03
823;0.01
824;0.05
825;0.05
826;0.49
827;0.01
828;0
829;0.02
830;0.18
831;0.01
832;0.02
833;0
834;0
835;0.01
836;0.04
837;0.08
838;0.05
839;0.01
840;0.05
841;0
842;0.07
843;0.19
844;0.59
845;0
846;0
847;0.06
848;0.12
849;0.12
850;0.04
851;0.03
852;0.02
853;0
854;0.01
855;0.05
856;0.17
857;0.14
858;0.1
859;0.01
860;0.06
861;0.03
862;0.02
863;0.57
864;0.07
865;0.15
866;0.03
867;0.12
868;0.21
869;0.03
870;0.58
871;0.03
872;0.01
873;0.01
874;0
875;0
876;0
877;0.06
878;0.2
879;0
880;0
881;0
882;0
883;0.06
884;0.07
885;0.08
886;0.07
887;0
888;0
889;0.05
890;0
891;0
892;0.02
893;0
894;0
895;0.03
896;0.01
897;0.21
898;0.04
899;0.01
900;0.03
901;0
902;0.03
903;0.02
904;0
905;0
